"gene_id"	"cons100way"	"rank"	"Gene"	"BF_hct116"	"BF_hela"	"BF_gbm"	"BF_rpe1"	"BF_dld1"	"BF_a375_GeCKo"	"BF_hct116_shRNA"	"numTKOHits"	"gene_type"
"84280"	0.326882745471878	15520	"BTBD10"	-58.592	-30.7	-16.489	-24.603	-14.873	-7.679	NA	0	"nonfitness"
"1997"	0.326859903381643	15519	"ELF1"	-103.373	-62.311	-30.133	-43.732	-8.817	-12.207	-32.456	0	"nonfitness"
"6854"	0.326683937823834	15518	"SYN2"	-113.676	-75.885	-31.871	-54.438	-19.006	NA	-25.537	0	"nonfitness"
"161394"	0.326677484787018	15517	"SAMD15"	-101.019	-40.984	-27.059	-16.192	-11.457	-6.192	-17.168	0	"nonfitness"
"3297"	0.326659641728135	15516	"HSF1"	-35.077	29.754	-4.321	-14.027	9.38	-0.933	0.001	2	"fitness"
"55303"	0.326530612244898	15515	"GIMAP4"	-82.914	-39.859	-29.033	-22.289	-16.255	-14.627	-12.387	0	"nonfitness"
"22925"	0.32640099626401	15514	"PLA2R1"	-16.307	-34.16	-23.41	-43.606	-15.435	-8.466	-26.759	0	"nonfitness"
"84432"	0.326265607264472	15513	"PROK1"	-23.575	-22.084	-26.565	4.442	-15.541	-3.332	-13.645	0	"nonfitness"
"135154"	0.326137604659629	15512	"C6orf57"	-55.155	-8.771	-4.436	-8.334	-1.284	2.043	-33.295	0	"nonfitness"
"85456"	0.325864197530864	15511	"TNKS1BP1"	-52.164	-15.429	-21.254	-22.784	-14.155	0.575	16.687	0	"nonfitness"
"124976"	0.325818989450305	15510	"SPNS2"	-91.912	-37.146	-23.687	-6.879	-18.723	-9.405	NA	0	"nonfitness"
"54496"	0.325563680682511	15509	"PRMT7"	40.704	-15.285	-5.363	4.574	-7.62	-8.513	-10.527	1	"fitness"
"55322"	0.32542057235086	15508	"C5orf22"	8.455	10.803	-19.025	-7.913	6.237	-6.014	16.369	2	"fitness"
"386677"	0.325357142857143	15507	"KRTAP10-1"	NA	5.469	NA	NA	NA	-6.038	-29.33	0	"nonfitness"
"126541"	0.32533748701973	15506	"OR10H4"	-8.718	-36.179	-7.421	-8.919	-4.117	-9.549	NA	0	"nonfitness"
"389812"	0.324839087185489	15505	"LCN15"	-109.994	23.367	-28.174	-31.142	-12.252	-7	-14.727	1	"fitness"
"22826"	0.324361605107159	15504	"DNAJC8"	12.095	-0.574	-2.709	-17.393	-5.272	NA	0.131	1	"fitness"
"10878"	0.32432770481551	15503	"CFHR3"	-17.837	-7.86	NA	NA	NA	8.473	-30.237	0	"nonfitness"
"80013"	0.324192632498544	15502	"FAM188A"	-107.762	-73.237	-35.398	-46.605	-19.655	-2.844	-13.938	0	"nonfitness"
"85441"	0.3241906056595	15501	"HELZ2"	-78.716	-8.591	2.078	-12.172	-9.077	NA	-31.585	0	"nonfitness"
"2230"	0.324146254246379	15500	"FDX1"	NA	-9.576	-1.459	-3.767	-2.38	13.775	-22.346	0	"nonfitness"
"338321"	0.323711340206186	15499	"NLRP9"	-13.431	-48.91	-25.174	-23.646	-14.351	-7.55	-39.371	0	"nonfitness"
"51534"	0.323435582822086	15498	"VTA1"	-54.074	-49.612	-13.949	-19.432	-11.187	-8.43	16.762	0	"nonfitness"
"26998"	0.323370303304663	15497	"FETUB"	-118.683	-22.697	-18.271	2.409	-15.307	-11.12	-14.287	0	"nonfitness"
"55776"	0.323263919921351	15496	"SAYSD1"	-91.644	-20.38	-18.422	-29.018	-10.844	-6.627	-38.248	0	"nonfitness"
"54928"	0.323146431881372	15495	"IMPAD1"	-128.318	-18.466	-19.894	-38.972	-17.306	-12.77	-2.417	0	"nonfitness"
"84868"	0.323086597197269	15494	"HAVCR2"	-63.072	-68.37	-36.343	-45.501	-20.911	-1.677	-37.009	0	"nonfitness"
"168417"	0.322835332606325	15493	"ZNF679"	-3.765	8.737	-6.213	-10.207	-2.787	-2.958	-35.384	0	"nonfitness"
"7587"	0.322739361702128	15492	"ZNF37A"	-9.021	-6.565	-6.029	1.99	-3.945	-10.506	-19.488	0	"nonfitness"
"388507"	0.321917808219178	15491	"ZNF788"	-46.429	-20.84	-18.497	-3.279	-8.159	NA	-11.511	0	"nonfitness"
"9121"	0.321881725940351	15490	"SLC16A5"	-75.272	-48.372	15.891	-8.099	-7.835	-11.543	-19.038	1	"fitness"
"284114"	0.321881321645314	15489	"TMEM102"	-40.213	-26.328	-24.73	-38.412	-16.139	-5.111	NA	0	"nonfitness"
"51294"	0.321785659685063	15488	"PCDH12"	-93.509	-59.441	-19.229	-39.32	-18.679	-8.095	-1.435	0	"nonfitness"
"150353"	0.321661721068249	15487	"DNAJB7"	-25.763	-19.47	-9.693	-18.312	-8.1	NA	-37.525	0	"nonfitness"
"1290"	0.321600796133068	15486	"COL5A2"	-71.905	-64.914	-21.619	-53.226	-5.254	-5.907	-7.373	0	"nonfitness"
"57565"	0.321484375	15485	"KLHL14"	-132.653	-65.331	-26.076	-42.092	-17.738	-1.6	-2.611	0	"nonfitness"
"343578"	0.321316818774446	15484	"ARHGAP40"	-74.101	23.34	-6.658	-33.331	-8.998	NA	-25.619	1	"fitness"
"221154"	0.321188269645804	15483	"MICU2"	-44.139	-20.883	-16.733	-26.607	-7.372	NA	-33.503	0	"nonfitness"
"51082"	0.320943089430894	15482	"POLR1D"	-1.319	-19.887	0.895	12.547	-4.357	10.061	-47.424	1	"fitness"
"91860"	0.320935080405003	15481	"CALML4"	-51.519	-57.041	-21.211	-33.074	1.827	-2.346	-25.105	0	"nonfitness"
"29922"	0.320653746022563	15480	"NME7"	-71.083	-15.514	-31.971	-41.151	-16.742	13.891	-37.906	0	"nonfitness"
"389549"	0.320411927451583	15479	"FEZF1"	-113.499	-48.838	-4.061	-29.954	-20.136	-2.344	-6.678	0	"nonfitness"
"22950"	0.320286576168929	15478	"SLC4A1AP"	-26.298	3.657	-11.719	-34.286	-8.05	3.075	-37.317	0	"nonfitness"
"342897"	0.320265801057086	15477	"NCCRP1"	-72.477	-42.546	-26.724	-29.685	-17.082	-10.411	-16.307	0	"nonfitness"
"22"	0.320133276619878	15476	"ABCB7"	290.55	106.539	15.461	50.067	27.487	12.982	6.612	5	"core"
"80351"	0.319949494949495	15475	"TNKS2"	-104.271	-26.44	-10.581	-16.612	-25.142	-2.96	-7.047	0	"nonfitness"
"375444"	0.319828259172522	15474	"C5orf34"	-31.383	-18.193	-23.761	-11.321	-13.221	4.155	-26.708	0	"nonfitness"
"221395"	0.319806152549515	15473	"GPR116"	-112.103	-66.039	-38.781	-23.176	-16.67	3.003	7.817	0	"nonfitness"
"257144"	0.319685039370079	15472	"GCSAM"	-29.814	-11.787	NA	NA	NA	NA	-27.331	0	"nonfitness"
"4194"	0.31949423815621	15471	"MDM4"	95.795	-57.685	-6.744	50.633	-18.094	1.549	-14.311	2	"fitness"
"6925"	0.319418386491557	15470	"TCF4"	-129.828	-50.972	-26.453	-24.877	-9.447	-27.338	-25.41	0	"nonfitness"
"11245"	0.319213619781111	15469	"GPR176"	-120.277	3.899	-11.516	-12.491	-13.62	-4.817	11.382	0	"nonfitness"
"6749"	0.318684957426679	15468	"SSRP1"	133.094	36.032	23.216	86.968	-1.854	-4.151	11.599	4	"core"
"112464"	0.318613861386139	15467	"PRKCDBP"	-80.359	-18.089	-18.763	-38.508	-2.224	-10.513	-17.722	0	"nonfitness"
"3556"	0.318218757382471	15466	"IL1RAP"	-115.693	-38.952	-26.891	-60.923	-22.854	-4.894	6.472	0	"nonfitness"
"90507"	0.318139048614741	15465	"SCRN2"	-30.919	-32.267	-29.079	-15.247	0.647	-12.819	NA	0	"nonfitness"
"5048"	0.318052403548587	15464	"PAFAH1B1"	119.192	67.433	31.582	29.741	30.015	NA	-6.241	5	"core"
"7317"	0.317906517445688	15463	"UBA1"	285.065	108.465	76.824	125.402	31.636	-1.496	29.877	5	"core"
"100506564"	0.317879122613224	15462	"THEGL"	-64.523	-27.601	4.574	-42.558	-13.251	-14.094	NA	1	"fitness"
"1058"	0.317865353037767	15461	"CENPA"	365.205	174.75	84.507	114.126	49.453	23.392	-20.315	5	"core"
"933"	0.317857142857143	15460	"CD22"	-77.428	-35.288	-13.958	-10.984	-16.195	-5.394	-12.442	0	"nonfitness"
"3170"	0.317852397632564	15459	"FOXA2"	-121.092	-19.879	-24.403	-32.82	-16.968	-13.862	-26.694	0	"nonfitness"
"619373"	0.317812639074321	15458	"MBOAT4"	-46.095	-39.853	-11.775	13.176	-19.491	-14.107	NA	1	"fitness"
"79814"	0.317777383906416	15457	"AGMAT"	-64.789	-33.099	-3.931	1.177	-5.317	-9.212	0.467	0	"nonfitness"
"10660"	0.317658862876254	15456	"LBX1"	-18.197	-37.716	-32.253	-36.294	-17.93	-12.807	-14.888	0	"nonfitness"
"57645"	0.317595939933259	15455	"POGK"	-87.659	-52.897	-19.925	-32.806	-14.415	-5.015	-28.096	0	"nonfitness"
"79544"	0.317443973349485	15454	"OR4K1"	-29.943	-31.262	-4.189	-13.402	-2.122	-5.703	NA	0	"nonfitness"
"57619"	0.317210180303326	15453	"SHROOM3"	-101.967	-83.43	-29.276	-16.812	-14.231	-1.804	-9.325	0	"nonfitness"
"56605"	0.317177845185934	15452	"ERO1LB"	-116.1	-43.095	-27.67	-57.002	-16.303	-1.172	-39.74	0	"nonfitness"
"10450"	0.316666666666667	15451	"PPIE"	32.37	-29.549	-18.096	1.237	13.207	2.538	-4.615	2	"fitness"
"498"	0.316560218978102	15450	"ATP5A1"	141.665	78.441	49.148	23.834	22.491	1.453	-11.859	5	"core"
"84978"	0.316552667578659	15449	"FRMD5"	-65.275	-66.795	-18.026	-6.003	-15.654	-3.717	-19.924	0	"nonfitness"
"91782"	0.316495253164557	15448	"CHMP7"	-0.478	36.221	-19.28	3.73	-11.572	1.927	-26.716	1	"fitness"
"63970"	0.31648	15447	"TP53AIP1"	-108.247	-38.616	-20.475	-20.401	-13.53	-26.155	NA	0	"nonfitness"
"55852"	0.316322719208143	15446	"TEX2"	-119.033	-58.295	-31.846	-18.058	-16.781	-5.714	NA	0	"nonfitness"
"78991"	0.31609576427256	15445	"PCYOX1L"	-128.445	-56.59	-24.655	-27.174	-19.076	-3.939	0.316	0	"nonfitness"
"643641"	0.3159924339496	15444	"ZNF862"	-152.778	-82.84	-23.557	-15.909	-16.884	-8.054	-41.308	0	"nonfitness"
"273"	0.315942028985507	15443	"AMPH"	-63.536	-21.751	-5.331	-39.995	-11.823	-7.36	-8.363	0	"nonfitness"
"648791"	0.315939077304525	15442	"PPP1R3G"	-123.764	-65.666	-33.441	-47.167	-22.565	-5.146	-14.369	0	"nonfitness"
"3002"	0.315841584158416	15441	"GZMB"	-75.805	-67.303	-26.89	-0.392	-17.7	-10.577	-32.658	0	"nonfitness"
"7384"	0.315740740740741	15440	"UQCRC1"	84.256	-3.204	36.296	-29.118	15.877	-0.662	-10.078	3	"core"
"11006"	0.315551181102362	15439	"LILRB4"	-114.795	-68.297	-30.998	-28.826	-11.428	-6.994	-1.635	0	"nonfitness"
"3226"	0.31552583862194	15438	"HOXC10"	-65.171	1.901	1.103	-12.897	-2.356	-6.478	-12.703	0	"nonfitness"
"11152"	0.315446500402253	15437	"WDR45"	-73.641	-44.254	-2.012	-9.499	-1.191	-9.798	-36.582	0	"nonfitness"
"10936"	0.315370048919047	15436	"GPR75"	-71.993	-45.171	-25.414	-18.955	-12.902	-4.971	-11.645	0	"nonfitness"
"8787"	0.315279241306639	15435	"RGS9"	-79.647	-67.839	-2.659	-43.53	-19.897	-3.437	-37.977	0	"nonfitness"
"91612"	0.31520197856554	15434	"CHURC1"	-16.162	-14.149	-24.55	-28.578	-16.448	-11.379	-25.819	0	"nonfitness"
"85449"	0.315189075630252	15433	"KIAA1755"	-62.021	-34.053	-15.831	-43.292	-17.708	-5.168	-26.357	0	"nonfitness"
"199745"	0.315168539325843	15432	"THAP8"	-0.033	-56.164	-28.3	-25.249	-6.008	-15.816	-36.685	0	"nonfitness"
"374899"	0.315151515151515	15431	"ZNF829"	-66.339	-46.505	-21.765	-40.159	-12.156	-11.9	-18.307	0	"nonfitness"
"54827"	0.315131804176652	15430	"NXPE4"	-99.029	-46.383	-24.485	-35.181	-20.599	-14.836	-31.07	0	"nonfitness"
"347918"	0.315042016806723	15429	"EP400NL"	-34.226	-30.899	-16.662	7.814	-2.965	NA	21.708	1	"fitness"
"84065"	0.314989577411408	15428	"TMEM222"	-91.704	-61.952	-30.166	-53.27	-22.771	-10.5	NA	0	"nonfitness"
"55577"	0.314758561398481	15427	"NAGK"	-80.823	-47.675	-28.33	-39.735	-15.436	-10.282	-13.906	0	"nonfitness"
"196528"	0.314617745943575	15426	"ARID2"	-96.745	-80.109	-38.869	-24.838	19.093	-4.325	NA	1	"fitness"
"9965"	0.314450159196669	15425	"FGF19"	-113.531	21.601	-11.889	-28.767	-4.298	-13.747	-27.254	1	"fitness"
"6520"	0.314400524848286	15424	"SLC3A2"	17.197	-16.02	-8.923	-20.777	-10.93	18.488	-8.7	1	"fitness"
"3176"	0.314399833210802	15423	"HNMT"	-76.705	-67.955	-29.599	-38.467	-19.773	-30.423	-6.472	0	"nonfitness"
"137872"	0.314285714285714	15422	"ADHFE1"	-123.209	-52.866	24.348	19.763	-13.315	-2.261	-20.499	2	"fitness"
"88"	0.314204003813155	15421	"ACTN2"	-88.162	-59.831	-18.204	-42.129	-18.623	-12.909	-31.934	0	"nonfitness"
"23344"	0.314150076569678	15420	"ESYT1"	-112.967	-66.498	-5.725	-12.306	-9.668	-6.057	-9.394	0	"nonfitness"
"5000"	0.314102564102564	15419	"ORC4"	25.256	-10.611	4.946	25.351	11.65	-3.582	-3.837	4	"core"
"51231"	0.313924050632911	15418	"VRK3"	-72.1	-77.577	-34.944	-33.419	-13.438	2.278	-44.003	0	"nonfitness"
"286077"	0.313698630136986	15417	"FAM83H"	-2.997	42.406	-31.554	-22.712	-5.165	-6.047	NA	1	"fitness"
"57761"	0.313504667232392	15416	"TRIB3"	-91.598	-65.56	-23.934	-37.198	-12.971	-5.28	-32.665	0	"nonfitness"
"57665"	0.313462469733656	15415	"RDH14"	-68.906	-43.095	-14.719	-24.955	-10.751	-11.301	-12.559	0	"nonfitness"
"8532"	0.313377102995486	15414	"CPZ"	-37.187	-45.616	-17.058	-38.2	-8.04	-12.581	-12.283	0	"nonfitness"
"7175"	0.313317757009346	15413	"TPR"	93.533	98.162	43.533	3.561	15.503	23.243	-1.506	4	"core"
"8498"	0.313240875912409	15412	"RANBP3"	-96.807	-66.981	9.048	3.304	-12.594	-1.372	-23.148	1	"fitness"
"386676"	0.313193831102656	15411	"KRTAP10-9"	-12.684	-7.641	-2.175	-6.969	-3.774	NA	-20.731	0	"nonfitness"
"8869"	0.31314629258517	15410	"ST3GAL5"	-79.686	-14.707	-29.756	-35.284	-16.938	-15.86	-7.716	0	"nonfitness"
"201626"	0.313111426054315	15409	"PDE12"	113.467	-5.029	-13.491	-24.617	16.307	17.354	-17.015	2	"fitness"
"55793"	0.31263877028181	15408	"FAM63A"	-102.941	-22.338	-14.044	-18.1	-11.251	-1.918	NA	0	"nonfitness"
"2857"	0.312591636313339	15407	"GPR34"	-40.633	1.407	-12.817	-18.025	0.267	-1.285	-21.265	0	"nonfitness"
"284615"	0.312505377004855	15406	"ANKRD34A"	-93.397	-56.139	-27.977	-54.457	-19.031	NA	NA	0	"nonfitness"
"29097"	0.312123552123552	15405	"CNIH4"	-26.276	-5.685	-12.618	-45.957	-7.944	18.208	NA	0	"nonfitness"
"4629"	0.312091503267974	15404	"MYH11"	-87.428	-63.865	-23.867	-29.044	-18.607	-8.171	-26.681	0	"nonfitness"
"1993"	0.311923167018037	15403	"ELAVL2"	-57.375	-70.877	-32.905	-51.068	-17.649	-12.109	1.683	0	"nonfitness"
"340533"	0.311880466472303	15402	"KIAA2022"	-114.765	-89.231	-12.967	-15.781	-17.595	-14.31	NA	0	"nonfitness"
"26188"	0.311854951185495	15401	"OR1C1"	-88.965	-46.009	-25.299	-29.451	-9.435	-11.57	NA	0	"nonfitness"
"29940"	0.31180744777475	15400	"DSE"	-143.176	-79.377	-30.241	-31.126	-9.197	1.718	-24.52	0	"nonfitness"
"6013"	0.311718098415346	15399	"RLN1"	-14.578	-9.113	-5.967	-8.989	-3.973	-10.206	-42.898	0	"nonfitness"
"20"	0.311441213653603	15398	"ABCA2"	-120.95	-24.197	-27.147	-24.569	-1.644	-3.433	-27.933	0	"nonfitness"
"7748"	0.311275437766209	15397	"ZNF195"	-72.983	-28.798	-16.932	-30.742	-12.199	-9.404	-22.509	0	"nonfitness"
"26271"	0.310980966325037	15396	"FBXO5"	-19.157	-5.794	-15.391	-3.969	16.102	-6.67	-29.571	1	"fitness"
"1875"	0.310810810810811	15395	"E2F5"	-46.56	-32.498	-14.077	-26.803	-14.253	7.143	6.364	0	"nonfitness"
"4430"	0.310600940833499	15394	"MYO1B"	-67.627	-33.886	-19.485	-45.262	-19.124	-9.204	-23.851	0	"nonfitness"
"5286"	0.310418310970797	15393	"PIK3C2A"	-136.645	-75.723	-21.756	-44.635	-22.42	2.127	-15.369	0	"nonfitness"
"11188"	0.310305004441812	15392	"NISCH"	-71.866	-13.07	-5.879	-12.235	-20.222	8.246	NA	0	"nonfitness"
"91694"	0.309925832412814	15391	"LONRF1"	-100.275	-42.982	-30	-38.959	-15.954	-6.152	-31.721	0	"nonfitness"
"84937"	0.309772513124243	15390	"ZNRF1"	-88.966	-40.272	-32.685	-41.101	-20.444	-7.843	-35.879	0	"nonfitness"
"139425"	0.309647840531561	15389	"DCAF8L1"	-85.392	-47.845	-28.957	-48.537	-20.306	-6.22	-26.716	0	"nonfitness"
"57223"	0.309615384615385	15388	"SMEK2"	-72.025	-54.639	-16.142	-20.602	-5.503	14.706	-33.418	0	"nonfitness"
"80019"	0.309451728417959	15387	"UBTD1"	-27.228	-10.897	8.519	17.977	-5.881	-2.729	-25.063	2	"fitness"
"349565"	0.309354362520395	15386	"NMNAT3"	-75.501	-73.759	-28.779	-15.377	-11.76	-16.925	-4.784	0	"nonfitness"
"5018"	0.309289200732154	15385	"OXA1L"	165.596	43.687	68.198	-7.291	12.079	10.284	3.848	4	"core"
"863"	0.309082338152106	15384	"CBFA2T3"	-83.708	-36.044	-28.252	12.246	2.88	-12.723	-21.821	1	"fitness"
"6324"	0.308976625417403	15383	"SCN1B"	-60.655	-61.466	-15.056	-20.949	-20.222	-5.465	-19.55	0	"nonfitness"
"79714"	0.308798710533801	15382	"CCDC51"	2.797	-14.604	-14.09	5.587	-14.231	-22.197	-4.048	1	"fitness"
"9143"	0.308788779938917	15381	"SYNGR3"	-35.114	-18.504	-6.018	10.107	-0.27	-12.228	-33.719	1	"fitness"
"11197"	0.308679289662472	15380	"WIF1"	46.389	-32.164	-4.847	-46.872	-16.921	-7.974	-22.021	1	"fitness"
"143678"	0.308669833729216	15379	"C11orf94"	-84.798	-31.659	-16.899	14.818	-5.994	-8.082	NA	1	"fitness"
"84830"	0.308532423208191	15378	"ADTRP"	-63.133	-21.983	-24.731	5.206	-13.354	-12.753	-28.189	0	"nonfitness"
"151613"	0.308470588235294	15377	"TTC14"	-108.999	-34.25	-20.707	-44.672	-7.533	3.797	-25.59	0	"nonfitness"
"55276"	0.308103372755147	15376	"PGM2"	-160.954	-39.424	-32.427	-28.744	-19.474	-8.861	-31.077	0	"nonfitness"
"115106"	0.30792	15375	"HAUS1"	55.665	26.576	-0.608	21.886	1.949	20.532	-0.304	3	"core"
"388963"	0.30776136692731	15374	"C2orf81"	35.166	-8.59	-9.443	-0.997	-2.175	NA	5.11	1	"fitness"
"118738"	0.307615052123061	15373	"ZNF488"	-107.08	-68.197	-28.133	-36.601	-14.01	-2.252	-11.606	0	"nonfitness"
"338674"	0.307459235823801	15372	"OR5F1"	-17.728	-9.943	NA	NA	NA	NA	NA	0	"nonfitness"
"55554"	0.307407407407407	15371	"KLK15"	-47.649	-76.56	-12.457	-30.835	-12.49	-3.245	-5.298	0	"nonfitness"
"29950"	0.307304347826087	15370	"SERTAD1"	-65.675	-44.374	-17.295	2.929	0.61	-2.952	-4.821	0	"nonfitness"
"221710"	0.307163521146163	15369	"SMIM13"	-80.245	-65.37	-24.396	-47.115	-9.898	NA	NA	0	"nonfitness"
"399697"	0.306928787462194	15368	"CTXN2"	-8.694	-8.567	-4.379	-5.454	-2.687	NA	NA	0	"nonfitness"
"9096"	0.30652841781874	15367	"TBX18"	-69.115	-60.551	-23.668	-42.769	-20.002	-7.461	NA	0	"nonfitness"
"91607"	0.306486684583435	15366	"SLFN11"	-39.617	-50.844	-23.593	-20.444	-18.315	0.747	-31.736	0	"nonfitness"
"51023"	0.306479263834615	15365	"MRPS18C"	23.042	18.945	9.487	0.19	11.169	NA	-13.679	4	"core"
"151254"	0.30637397839747	15364	"ALS2CR11"	-66.775	-63.005	-28.503	-26.363	-19.85	-5.773	9.934	0	"nonfitness"
"9453"	0.306366928183464	15363	"GGPS1"	65.832	30.77	5.248	23.941	16.671	11.956	1.692	5	"core"
"57142"	0.30606463691004	15362	"RTN4"	-57.37	-40.13	-22.443	-34.017	-12.298	-7.953	NA	0	"nonfitness"
"64863"	0.305937193326791	15361	"METTL4"	-10.106	-13.194	NA	NA	NA	-13.215	-13.889	0	"nonfitness"
"79823"	0.305858585858586	15360	"CAMKMT"	-69.901	-33.168	-24.441	-3.455	-13.233	-7.255	-23.63	0	"nonfitness"
"55670"	0.305844355582898	15359	"PEX26"	-74.95	-7.766	-18.065	-35.121	2.264	-3.781	-35.134	0	"nonfitness"
"80184"	0.305648986632169	15358	"CEP290"	-66.589	-52.027	-27.086	-18.138	-15.021	6.72	-22.604	0	"nonfitness"
"5915"	0.305622544370681	15357	"RARB"	-130.904	-45.651	-9.877	-20.933	-8.585	-18.498	-16.632	0	"nonfitness"
"84284"	0.305585140927393	15356	"NTPCR"	-113.392	-74.03	-24.296	-51.563	-21.922	8.059	NA	0	"nonfitness"
"83881"	0.305440742302826	15355	"MIXL1"	-21.84	-22.528	-8.583	-55.67	-12.729	-6.646	-18.337	0	"nonfitness"
"146664"	0.305418326693227	15354	"MGAT5B"	-106.666	-44.136	6.396	-27.814	-14.395	-8.728	-1.138	1	"fitness"
"27340"	0.305334987593052	15353	"UTP20"	134.088	8.081	55.631	44.48	22.285	6.886	27.6	4	"core"
"197135"	0.304813664596273	15352	"PATL2"	-29.802	-24.459	-12.917	-19.709	-4.364	-10.667	NA	0	"nonfitness"
"54033"	0.304691018263698	15351	"RBM11"	-43.597	-23.767	-11.385	-20.469	-7.554	4.42	-18.845	0	"nonfitness"
"84294"	0.30414364640884	15350	"UTP23"	180.158	120.549	58.43	93.057	28.997	7.084	NA	5	"core"
"163081"	0.304116675839296	15349	"ZNF567"	-45.868	-45.205	-11.541	-14.372	-6.609	-8.274	-14.832	0	"nonfitness"
"23788"	0.303804978717916	15348	"MTCH2"	-56.198	4.303	0.048	-22.494	14.595	10.299	11.738	1	"fitness"
"85366"	0.30375	15347	"MYLK2"	-47.228	22.409	-4.347	-3.588	-10.405	-14.584	-30.024	1	"fitness"
"200132"	0.303510028653295	15346	"TCTEX1D1"	-4.924	-7.037	-1.598	-9.339	-2.808	-5.257	-28.88	0	"nonfitness"
"4867"	0.303423772609819	15345	"NPHP1"	-94.59	-60.668	11.14	-42.704	-15.629	2.596	-22.44	1	"fitness"
"10678"	0.303413103177717	15344	"B3GNT1"	-78.365	22.16	-33.593	-58.861	-18.796	7.543	-22.293	1	"fitness"
"10678"	0.303413103177717	15344	"B3GNT2"	7.1	4.524	-3.971	-0.328	-3.961	-7.04	-25.354	1	"fitness"
"64960"	0.303401360544218	15343	"MRPS15"	30.872	14.882	21.396	4.581	31.619	-11.703	-24.64	3	"core"
"51142"	0.303364244123356	15342	"CHCHD2"	-10.401	-4.326	3.56	-0.818	4.571	4.177	-13.234	2	"fitness"
"26338"	0.303337905807042	15341	"OR5L2"	-31.556	-14.537	NA	NA	NA	-8.461	NA	0	"nonfitness"
"398"	0.303320093695896	15340	"ARHGDIG"	-102.032	-56.898	-39.546	-44.414	-15.349	-6.337	-10.527	0	"nonfitness"
"94097"	0.303287851389117	15339	"SFXN5"	-87.892	-23.345	-29.738	-55.348	-15.776	-18.397	-38.611	0	"nonfitness"
"7465"	0.303223094170404	15338	"WEE1"	148.976	139.387	74.744	25.518	18.053	36.662	NA	5	"core"
"155061"	0.303165714285714	15337	"ZNF746"	-117.735	-80.763	-30.634	-43.295	-12.919	-7.893	-24.134	0	"nonfitness"
"11034"	0.30316421167485	15336	"DSTN"	-10.047	-12.811	NA	NA	NA	1.35	6.006	0	"nonfitness"
"51052"	0.303020435661352	15335	"PRLH"	-22.097	-22.071	-14.39	66.398	-7.195	-18.038	-4.839	1	"fitness"
"84317"	0.30285039635689	15334	"CCDC115"	116.496	45.7	1.729	12.538	17.274	9.41	NA	4	"core"
"3670"	0.302529733811591	15333	"ISL1"	-132.809	-71.369	-25.052	-49.677	-20.294	-6.812	-0.827	0	"nonfitness"
"80179"	0.302468496461246	15332	"MYO19"	-78.29	-76.508	-31.453	-35.925	-18.268	2.143	-38.147	0	"nonfitness"
"255252"	0.302440775305097	15331	"LRRC57"	-15.048	-2.694	-5.102	-26.833	-10.106	-7.966	NA	0	"nonfitness"
"84376"	0.301832350463353	15330	"HOOK3"	-85.656	-36.853	-22.973	-39.125	-23.635	13.543	NA	0	"nonfitness"
"22920"	0.301619764397906	15329	"KIFAP3"	-94.953	-53.938	-26.867	-46.562	-21.279	10.393	-34.858	0	"nonfitness"
"55813"	0.301568951279934	15328	"UTP6"	307.49	158.361	102.696	132.543	60.8	-0.781	45.972	5	"core"
"9469"	0.30150842945874	15327	"CHST3"	-55.076	-46.974	-19.233	-37.398	-15.234	-6.155	-27.476	0	"nonfitness"
"79660"	0.30132402503611	15326	"PPP1R3B"	-91.028	-35.756	-26.367	-43.753	-13.76	-2.518	-21.673	0	"nonfitness"
"8897"	0.301184758245277	15325	"MTMR3"	-100.095	-67.077	-33.288	-58.039	-16.717	-5.252	-61.018	0	"nonfitness"
"91646"	0.300421072330869	15324	"TDRD12"	-119.431	-63.959	-24.042	-24.51	-16.305	-7.553	NA	0	"nonfitness"
"283459"	0.300366449511401	15323	"GATC"	-32.176	7.32	-21.658	7.124	16.288	0.392	NA	2	"fitness"
"2044"	0.30019305019305	15322	"EPHA5"	-87.04	-39.373	-31.789	-26.523	-14.131	-11.879	-10.679	0	"nonfitness"
"79035"	0.300192802056555	15321	"NABP2"	-109.778	-42.921	-28.835	-41.258	-5.337	4.002	-25.279	0	"nonfitness"
"83896"	0.299945410590345	15320	"KRTAP3-1"	-75.717	-44.364	-19.187	-28.539	-12.431	-0.001	NA	0	"nonfitness"
"1410"	0.299583066067992	15319	"CRYAB"	-128.88	-82.757	-27.297	-46.043	-19.439	-5.324	-15.304	0	"nonfitness"
"162"	0.29947523778288	15318	"AP1B1"	-74.509	-9.545	-14.114	-41.48	-18.071	-14.316	-0.652	0	"nonfitness"
"126789"	0.29937106918239	15317	"PUSL1"	-51.182	-53.333	-20.674	-32.633	-14.25	-12.319	NA	0	"nonfitness"
"114112"	0.299351911860013	15316	"TXNRD3"	-43.964	-10.816	-14.141	-17.74	-10.577	NA	-35.319	0	"nonfitness"
"79441"	0.299149435401085	15315	"HAUS3"	76.459	92.935	27.124	40.666	8.287	36.412	-31.477	5	"core"
"23522"	0.299066265060241	15314	"KAT6B"	-56.411	-25.226	-16.125	-1.615	-8.205	4.672	-29.28	0	"nonfitness"
"8717"	0.298791079812207	15313	"TRADD"	-66.825	-13.219	-16.692	-16.456	-10.46	-13.679	-15.717	0	"nonfitness"
